depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_4,camptothecin (GDSC2:1003),vinblastine (GDSC2:1004),cisplatin (GDSC2:1005),cytarabine (GDSC2:1006),docetaxel (GDSC2:1007),gefitinib (GDSC2:1010),navitoclax (GDSC2:1011),vorinostat (GDSC2:1012),nilotinib (GDSC2:1013),olaparib (GDSC2:1017),axitinib (GDSC2:1021),AZD7762 (GDSC2:1022),afatinib (GDSC2:1032),PLX4720 (GDSC2:1036),KU-57788 (GDSC2:1038),doramapimod (GDSC2:1042),Wee1 Inhibitor (GDSC2:1046),nutlin-3 (GDSC2:1047),mirin (GDSC2:1048),PD-173074 (GDSC2:1049),ZM 447439 (GDSC2:1050),alisertib (GDSC2:1051),Ro-3306 (GDSC2:1052),MK-2206 (GDSC2:1053),palbociclib (GDSC2:1054),NVP-BEZ235 (GDSC2:1057),GDC-0941 (GDSC2:1058),AZD8055 (GDSC2:1059),PD-0325901 (GDSC2:1060),obatoclax (GDSC2:1068),5-fluorouracil (GDSC2:1073),dasatinib (GDSC2:1079),paclitaxel (GDSC2:1080),crizotinib (GDSC2:1083),WY-090217 (GDSC2:1084),sorafenib (GDSC2:1085),BI-2536 (GDSC2:1086),irinotecan (GDSC2:1088),oxaliplatin (GDSC2:1089),BMS-536924 (GDSC2:1091),PF-4708671 (GDSC2:1129),APR-246 (GDSC2:1131),erlotinib (GDSC2:1168),niraparib (GDSC2:1177),MK-1775 (GDSC2:1179),dinaciclib (GDSC2:1180),gemcitabine (GDSC2:1190),bortezomib (GDSC2:1191),GSK 269962A (GDSC2:1192),SB 505124 (GDSC2:1194),tamoxifen (GDSC2:1199),YK-4-279 (GDSC2:1239),FK-866 (GDSC2:1248),BMS-345541 (GDSC2:1249),AZ960 (GDSC2:1250),talazoparib (GDSC2:1259),trametinib (GDSC2:1372),dabrafenib (GDSC2:1373),temozolomide (GDSC2:1375),ruxolitinib (GDSC2:1507),linsitinib (GDSC2:1510),epirubicin (GDSC2:1511),pevonedistat (GDSC2:1529),AZD8931 (GDSC2:1549),uprosertib (GDSC2:1553),LCL161 (GDSC2:1557),lapatinib (GDSC2:1558),AUY922 (GDSC2:1559),alpelisib (GDSC2:1560),taselisib (GDSC2:1561),CS-1421 (GDSC2:1564),leflunomide (GDSC2:1578),entinostat (GDSC2:1593),OSI-027 (GDSC2:1594),LGK-974 (GDSC2:1598),VE-822 (GDSC2:1613),WZ4003 (GDSC2:1614),AZD5582 (GDSC2:1617),GSK2606414 (GDSC2:1618),PCI-34051 (GDSC2:1621),wnt-c59 (GDSC2:1622),I-BET-762 (GDSC2:1624),Apabetalone (GDSC2:1625),OTX015 (GDSC2:1626),ML323 (GDSC2:1629),GS-9973 (GDSC2:1630),PRT062607 (GDSC2:1631),AGI-6780 (GDSC2:1634),AZD4547 (GDSC2:1786),ibrutinib (GDSC2:1799),Oxyphenisatin acetate (GDSC2:1804),oxaliplatin (GDSC2:1806),carmustine (GDSC2:1807),topotecan (GDSC2:1808),teniposide (GDSC2:1809),mitoxantrone (GDSC2:1810),dactinomycin (GDSC2:1811),fludarabine (GDSC2:1813),nelarabine (GDSC2:1814),fulvestrant (GDSC2:1816),vincristine (GDSC2:1818),docetaxel (GDSC2:1819),Podophyllotoxin bromide (GDSC2:1825),Dihydrorotenone (GDSC2:1827),Elephantin (GDSC2:1835),Sinularin (GDSC2:1838),BI-97C1 (GDSC2:1849),OF-1 (GDSC2:1853),GTPL8020 (GDSC2:1855),BDP-00009066 (GDSC2:1866),buparlisib (GDSC2:1873),BVD-523 (GDSC2:1908),venetoclax (GDSC2:1909),ABT737 (GDSC2:1910),dactinomycin (GDSC2:1911),GSK2110183C (GDSC2:1912),AZD3759 (GDSC2:1915),AZD5363 (GDSC2:1916),AZD6738 (GDSC2:1917),AZD8186 (GDSC2:1918),osimertinib (GDSC2:1919),cediranib (GDSC2:1922),GDC 0068 (GDSC2:1924),GDC 0810 (GDSC2:1925),GNE317 (GDSC2:1926),I-BRD9 (GDSC2:1928),MST-312 (GDSC2:1930),MIRA-1 (GDSC2:1931),NVP-ADW742 (GDSC2:1932),P22077 (GDSC2:1933),savolitinib (GDSC2:1936),UMI-77 (GDSC2:1939),WIKI4 (GDSC2:1940),YM-155 (GDSC2:1941),MIM-1 (GDSC2:1996),WEHI-539 (GDSC2:1997),BPD-00008900 (GDSC2:1998),foretinib (GDSC2:2040),BIBR-1532 (GDSC2:2043),Pyridostatin (GDSC2:2044),AMG-319 (GDSC2:2045),SCH900776 (GDSC2:2046),BVD-523 (GDSC2:2047),vinorelbine (GDSC2:2048),VX-11e (GDSC2:2096),uprosertib (GDSC2:2106),AZ6102 (GDSC2:2109),GSK3203591 (GDSC2:2110),VE 821 (GDSC2:2111),AZD6482 (GDSC2:2169),AT13148 (GDSC2:2170),BMS-754807 (GDSC2:2171),JQ1-(+) (GDSC2:2172)
ACH-000939,SKUT1,Soft Tissue,Leiomyosarcoma,,,-4.158470973349521,-6.391984559638512,,-0.25544362848861457,,,2.843843652637258,,,,,-0.9970844778967848,3.016147178649925,,,,1.0616817253613022,,6.440719285889143,,,,,,,,,,,2.937278111570416,,,,,,3.252831125419468,,,,,,4.78129553992267,,,1.1641559382314437,,-5.82649463070209,-7.1928444997582375,,,,,-8.238280117112195,,,,,,,,,-1.1282491506362766,-1.4625216497135043,,,,,-5.165684213243349,,,,,,,,,,,,,,,,,,,,,,,,,,0.2914624411646202,-0.15859405816848812,,,,,,-1.3210720620649947,,,,4.288609918565356,,-0.11151564966995048,,,3.303733906622605,,,,,-6.723249655604183,,,,1.8663586374739856,,,,,,,,-1.009090349275522,,,,,3.2749339019623247,,-3.9449920818466335,,,,3.0237051868742526,,,,1.1243115364751777,,,,,2.3026308181278483,,,,,,
ACH-002199,SN12C,Kidney,Renal Cell Carcinoma,,,,,,,,,,,,,,1.72387110906714,,,,,,,,,,,,,,,,,,2.1458280441165285,,,,,,,,,,,,,,,,,,,,,,,-7.790413710262665,,,,,,,,,-0.18707826451456208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7936278819133958,,,,,,,,,,,,,2.84093385159711,,,,2.842757140248312,,,,-6.511636269415914,,,,,,,,,,,,,,,,,,,-5.832715192993065,,,,2.060999610523301,,,,,,,,,,,,,,,
ACH-000974,SNGM,Uterus,Endometrial Adenocarcinoma,,,,-8.25054223311157,,,-8.06695569742976,,,3.1848001496172995,,,,-0.4796952884755443,2.250207455690811,,,,2.297564189524497,,,,,,,,,,,,,1.7787485568555514,,,-6.755967113171746,,,,,,,,,3.9847819769300963,,,0.6956303100483744,-5.810754844910593,,-7.287054519824034,,,,1.2100646039786285,-7.076953529661009,,,,,,,,,-1.449518053969742,2.4462185301199817,,,,,,,,,,,,,,,-3.6838166856269576,,,,,,,,,,,,,,,,,,,,,,,-5.67570547113189,-6.806000308129949,-2.221592031956964,,3.14983937216344,,-1.8708958602493304,,,,2.7654103038041646,,,,,,,,0.7006326600023309,,,2.019525327133698,,,2.458132258642288,,-1.4268846537496698,,,,,,,,,,,2.3629376839760328,,,,,,-7.597161181004735,,,1.851286424147504,,,,,,
ACH-000932,SNU1,Gastric,Gastric Adenocarcinoma,,,-3.6726248453915047,,,-0.7108857561118181,,,1.2718883979358464,2.0634621824416266,,,,0.13983538438662113,2.8653450433298207,,,,0.9963008214464676,,,,,,,,,,,,,1.191564584628414,,,,,,2.2283559323356577,,,,,,,,,2.1856534414778785,-6.266258515418756,,,,,,,,3.0691045691936054,,,,,,,,-3.087254706096643,-1.1583954599217516,,,,,-5.058139190723174,,,,,,,,,,2.974917436926133,,,,,,,,,,,,,,,,-2.104601619196308,,-0.6125574283154986,,,,,,,,,,,-3.9818435766444127,,,2.2991256899887857,0.4633272698087986,,,,-7.398953803127313,,,,1.8972744819543568,,,3.2525448732060265,,,,,-1.238272376107105,,2.791429969057288,,,,,-1.6383345860044076,,,,2.3630454363273845,,1.8737345696668068,,,,,,3.0392638150629003,,,,,,,
ACH-000999,SNU1040,Colorectal,Colorectal Adenocarcinoma,,MSI,,,,,,,1.2939079264692857,,,,,,2.0723313474964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6195644663119938,-4.1563811224181775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2227907609084787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000581,SNU16,Gastric,Gastric Adenocarcinoma,,,-4.724822333502104,-9.1528521765307,,,-9.455617789442934,,,1.5763481767635337,,,,-2.4798744640355914,1.6332022237347577,,,,1.8179719058310435,,,-4.0018597291442966,,,,,,-2.206728209797037,2.9893698142405216,,,,,,-8.240195109078982,,,1.4401618806743062,,1.5126677526732095,,-0.14008546631887706,,,,,-0.7087319005656882,,-5.441772947581705,-8.158908069971968,,,,0.303570258399128,,,,,,,,,,-3.302375015184592,-1.2312417309991013,,,,1.9271093733969469,-2.3195055655619576,,,,,,,,,,,,,,,,,,,,,-5.803806953523984,,,,,,,,,,,,,,,,,,,,,2.1431722085248506,0.388586353398092,,,2.629999311258497,-7.205341374056967,,,,0.5437472496954964,,,-1.6127513070940962,,,0.8071652861957028,,1.5038452232148074,,2.8314481948699126,,,,,-3.4826304243984456,,,2.5222388401804463,-2.5591605714211205,,2.1097797602325756,,,,,,,,,,,,,
ACH-000989,SNU175,Colorectal,Colorectal Adenocarcinoma,Mucinous,MSI,,-8.628960160249264,,,-8.507435366416606,,3.256901571161748,1.869785734024162,,,,0.6623346078198432,2.368465794631295,,,,,3.105841439900926,5.597997548997479,,,-0.24522462962822786,,,,,,,,,,,,,,2.9867295817685977,,,,,,,,,-0.2894418790363083,-5.221748402646576,1.8583102771406432,-5.827365826785615,,2.7843353744539594,,,,,,,,,,,,-2.833152044795177,-0.3999788684272772,,,,,-0.7254224467196545,,,,,2.788919809426522,,,,,2.7531465196246243,,,,,,,,,,,3.0171841234543235,,,,,,,,,,,,-7.7509708962893535,,-2.9869302260175465,,3.936441686328577,,-2.51352712205542,,,2.128474777179038,0.2915903533933425,,,,-8.242819557803056,,,,,,,2.9401598694014086,,,,,0.9748526057210328,,,,,,,-4.031254968732304,,,,-1.18514709679438,,,,,,-8.273956279797437,,2.8235009947598604,1.914347697976686,,,,,-1.485592426086645,
ACH-000483,SNU182,Liver,Hepatocellular Carcinoma,,,,,,,,,,,,,,1.8022925726620167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.29449722086912,,-5.927460333243028,,,,,,,,,,,,,,-1.3980816445162847,,,,,,,,,,,,,,,,2.055843419376965,,,,,,,,,,,,,,,,-0.8515967551561398,,,,,,,,,,,,,,,,,,,,3.1426083984267743,-7.1899686910004235,,,,,,,,,,,,,,,,,,,-6.3988305370363365,,,,1.3848710725105835,,,,,,,,,,,,,,,
ACH-000478,SNU387,Liver,Hepatocellular Carcinoma,,,,,,,,,,,,,,1.3018510161235772,,,,,,,6.6235682069437285,,,,,,,,,,,,,,,,,,,,,2.748389447674749,,4.751176991849291,,,,-5.610153251222682,,-6.230061881752076,,,,2.643360729246176,,,,,,,,,,,,,,,,,,,,,,,,,,1.8826527153285408,,,,,,,,,1.89484377949975,,,,,,,,,0.5415149195909968,,,,,,-5.465313038019637,,,,,3.0729729374342587,,,,0.6868642753661028,,,,-3.4579876255078767,,,,,,,1.9726436358031847,,,-1.3298171118461375,,3.0416936156650562,,3.318539107705411,,,,,-4.42624515072041,,,,0.883517543525272,,,,,,,,,,,,,,,
ACH-000221,SNU398,Liver,Hepatocellular Carcinoma,,,,-8.043388425383105,,,,,,,,,,-0.34866733393932386,3.038696017968734,,,,2.6487116062068705,,6.266918178172072,,,,,,,,,,,1.0965119491999051,,,,,,3.0032218881916863,,,,,,,,,-0.7568578559395003,-6.613270372789462,,-5.7784797476952265,,,,1.3912033525853829,,2.940249975992629,-0.2899282664977985,,,,,,,-1.7687908361039608,,,,,,,,,,,,,,,,1.023823236938457,,,,,,,,0.802448353693365,,3.1181604255748887,,,,,,0.5875894942294252,,1.3947607780454323,,-0.3209845486982829,,,-7.5115430713413325,,-3.3679961105990683,,3.752827998529868,,-3.1746912939424217,,2.4689908020652926,2.553947859447037,0.5279908025236081,,,,-7.634561221919747,,,,,,,,,,,,-0.2566284983613624,,,,,1.8468308119100711,,,,,,0.2974383183108921,,,,,,,,,,,,,,,
ACH-000955,SNU407,Colorectal,Colorectal Adenocarcinoma,,MSI,,-6.559593761948356,,,,,,,,,,2.9554148526903026,2.6218271525115675,,,,,,,,,,,,,,,,,2.708638937245112,,,,1.8981978097801115,,2.3375812391963797,,,,2.290198989039919,,,,,0.9111249172493044,-3.5504119668590386,,-7.390295206808971,,2.2100631824487684,,,,,,,,,,,,-0.18391999198872944,0.8529625782160979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.315468076420556,,-2.3402667274842948,,,2.37938228937133,0.5422747358865037,,,,-6.705993728879262,,,,,,,,,,,,0.2473578730968431,,,,,,,-2.702354233961729,,,,,,,,,,,,3.135085810306768,,,,,,,
ACH-000493,SNU423,Liver,Hepatocellular Carcinoma,,,,-5.098924866982405,,,,,0.6081115343634292,3.0282172397654974,,,,1.2978933922291462,3.1400267834799367,,,,,,,,,,,,,,,,,1.437943111357202,,,,,,,,,,,,3.372703902345757,,,1.8353124202569584,-4.905176860387816,,-6.208227686782467,,,,,-6.2793224946050525,,,,,,,,,-0.7276916453278673,,,,,,-5.365606833369996,,,,,,,,,2.137925141775414,3.0847165949576447,,,,,,,,,,,,,,,,,,,,,,,-3.017083190087267,,-1.0213439280289756,,3.3872953714729874,,0.6942867916086607,,,2.328038784605901,2.7370955917535005,,,,-6.626175031453532,,,,,,,2.9814496529948067,,,,,,,2.3659825693047023,,,,,,,,,1.854258555425894,,,,,,,,,3.2758875333348065,,,,,,
ACH-000420,SNU449,Liver,Hepatocellular Carcinoma,,,,,,,,,,,,,,3.0693400544613016,,,,,,,6.533542431622665,,,,,,,,,,,2.201604029946119,,,,,,,,,,2.8374591808015777,,,,,,,,-5.656118678481201,,,,,-6.872437285990808,,,,,,,,,,,,,,,,,,,,,,,,2.1743318601398447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2495057668173637,,,,2.4483515871790087,,,,,,,,,,,,,,1.0225328550493622,,0.4178869713238676,,,,,,,-3.588857066449924,,,,1.3762586416871094,,,,,,,,,,,,,,,
ACH-000303,SNU5,Gastric,Gastric Adenocarcinoma,,,-6.747971043000957,-6.5366570271373154,1.2705196630133668,-0.2012420287941743,,,,2.9140335171354605,,,,-1.9776666596275208,,,,,1.3550960465318187,,6.0664283629002735,,,,,,,,,,,1.9021131072300552,2.4112005481606724,,,-4.7292373029910975,,,,0.4779565199123072,,,,4.792912887460113,,,0.6243715053853622,-5.101034548640134,-5.189753559240309,-6.6651935533310045,,,,,,,,2.693190027175352,,,,,,-1.7544397964134333,-0.2437496758970268,,,,,-4.449346086384536,,,,,3.2657181874155765,,,2.2559618586840693,,3.179475964339737,,,,,,,,,,,,,,,,-2.0329813982534364,-1.2638137525147586,-1.700792949365305,,,,,-4.118703085060475,-5.851732334221555,-2.0125053640787622,,,,-0.7418769283532199,,,3.2285835904649423,1.4356790304193725,,,,-6.890744270978455,,,,0.5190060538430274,,,,,,0.5874838315505954,,0.42580350058954375,,,,-7.155804653203285,,,-5.208995886360472,,,,-4.228806968600467,,,,1.61625788724702,,-5.06509983530319,,,,,,,,,
ACH-000532,SNU61,Colorectal,Colorectal Adenocarcinoma,,,,,,,,,,2.0233370694384463,,,,1.533764107013631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.585885150265588,,,,,,,,,,,,,,,,,,,
ACH-000991,SNU81,Colorectal,Colorectal Adenocarcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0664172406183967,,,,1.3442498509392478,,,,,,,,,-3.200340268723312,,,3.0549554304240245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000722,SNUC1,Colorectal,Colorectal Adenocarcinoma,,,,,,,,,,2.37034717740938,,,,,,,,,,,,,,,,2.7049217192050987,,,,,,,,,,2.1215594716625144,,,,,,,,,,,,-4.700766384154379,,-6.647795674998933,,,,,-4.907170048524018,,,,,,,,,,,,,,,,,1.4817060221264144,,,0.931747656102825,,,,,,,,,,,,,,,,3.148683133137942,,-1.3838364438615705,,,,,,,,,,,,,,,,,,,,,,,,-5.083396631926598,1.8378192413523533,,,,,,,,,1.5409913693939268,,,,2.4076725986610072,,,,,-0.7810803654512293,,,,1.9030476875901343,,,,,-0.2981069368509669,,,2.0986779140862124,,,,,,-1.6378530571388,
ACH-001199,SNUC2B,Colorectal,Colorectal Adenocarcinoma,,,,,,,,,,,,,,1.2912219903557514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.9222782127245175,,2.832083260023337,,,-3.429677974715036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2294871379677565,2.8826213618818493,,,,,,,,,,,,,,,,,,,,,,,-1.4567586294364592,,,,,,,,,,,,,,,,,,,
ACH-000970,SNUC5,Colorectal,Colorectal Adenocarcinoma,,,,-7.957599282517228,,,,,,1.859736646502969,,,,-1.138653080556832,,,,,1.9529909188888888,,6.348551402677216,,,,,,,,,,,0.8356537871124404,,,,,,2.405072738384619,,,,,,4.65869039780775,,,-0.8572011966925883,-4.653912030091095,-2.482858670073373,-6.968178907724493,,,,4.014608206568109,,,,,,,,,,-2.13855020733466,1.714756712778167,,,,,,,,,,3.1795592334178138,,,,,3.223161798881473,,,,,,,,,,,,,,,,0.4439348964639745,,,,,,,-4.122503809764249,-3.9725394079178,-2.984433078301046,,3.301042413188951,,-2.5902938493713474,,,2.0043930782433743,1.6326000895874118,,,,-8.355002721073202,,,,2.1077139570109567,,,3.2406605174854124,,,,,0.5081228796541236,,,,,,,-5.350113470734365,,,,2.153266310543566,,,,,,-6.7624293880385675,,,3.3140629376112125,,,,,,
ACH-000338,SR786,Lymphocyte,Non Hodgkin Lymphoma,T-cell ALCL,,,-9.00318999438197,1.211755312396373,-1.7664657370151198,,,,-0.6585409217491489,,,,-3.404875880970527,,,,,-0.0611979691802958,-0.07561450433477274,5.2141743089624,,,-5.180740950943767,,,0.7415497016929045,-5.414211127213067,,,,-1.441037469283663,2.839365971817628,,-6.760951431375017,-3.4229164166895316,,2.5136946387103625,,,0.993743628749848,-0.3022181817940071,,3.537705930632133,,1.7467090303009432,,-6.2094506636449465,,-7.870995731245707,,,2.3055317489283675,-0.30138645252787954,-5.647431137337482,1.6879519099727474,-2.1766548259765117,,,,4.797166844728502,,,-5.355410205659416,-2.761439343637788,,,,1.7232956201321599,-6.791691883536509,,3.2011372508759006,,3.5305736135804984,1.1874416082598918,,,,1.8555612342707324,0.16849238488384974,1.802967669479956,,,,,0.5136376593783631,3.05162898764898,,1.7412247814818167,,,,,1.855522627923799,,-4.9377763180128635,-6.217039453299591,-5.177420673391168,-9.16097773907554,,,,,,,,2.916865863453275,,-2.32277861615175,,,0.3314715585273983,-0.4556197425607354,1.91800859643278,,0.5975027276426779,,,,2.9408569891109866,-1.1961303821862703,,-0.5197863124775118,2.162773836322165,,,1.3754501757308701,1.921168672282915,-1.7955522183961443,,2.3317153317676795,,,1.9846935977032067,,-5.471967351703241,2.6370863019096125,,,-0.4365769673540647,,2.0615099383776583,,-1.0645881614214938,0.9210729905885728,-9.463684028878728,,,2.1186059482786948,,,,,,
ACH-000567,ST486,Lymphocyte,Non Hodgkin Lymphoma,B-cell Burkitt,,-4.228504158813243,-8.694831232229205,,,-8.418058984833904,,0.4660439524038926,0.8264548662015537,,,,-1.6549674339667866,1.429097353725857,,,,0.8224798058903185,,5.1024247723132525,,,-3.1741511539361222,,,,-2.454756227748604,,,,1.9903398203391365,,,-6.760982400490862,,,2.244331025698436,,,2.7210151871167203,,,2.875441978521992,,,-1.673640242378421,-5.96191837917908,,-7.701099431747317,,,,0.4929611008691446,-10.179214281586813,2.2940173319208337,-0.4118114279335424,,,,,,,-1.5488623747559425,-0.672531792399455,,,,2.7964978273950902,-3.542746731178444,,,,6.5968871826340845,0.4753414728101407,,,,2.374973973069188,1.1534193598216604,,,,0.7041913814630109,,-1.3645409694232928,,,1.906757574615345,,,,,,,-0.06286955370568352,-1.4203278312634091,-1.4224388336297529,,,,,-7.250234872870967,-7.4907922986477375,-3.4380575916600518,,1.7208225059011213,,-3.349489628467125,,4.226354084518007,1.9839396470132,0.6504385670690558,,,0.7046309809806062,-7.3416798144414175,,,,2.2458574362229293,,,2.6847964618671063,,,0.8904631787087052,3.3147857485295997,-1.397394768961637,,3.292279650456796,,,2.7271640665755936,,,,,,-0.9292777130094174,,,,1.8001647571415975,,-8.216935925535125,,2.831983159430654,2.4217187123373893,,,,2.070450786787296,,
ACH-000114,SU8686,Pancreas,Exocrine,Exocrine Adenocarcinoma,,,,,,,,2.399257534789921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4053703948194024,,,,,,,,,,,,,,,,,,,,3.2981670641721488,,,,,,,-5.45681014411448,,,,,,,,,,,,,,,,,,,
ACH-000271,SUDHL10,Lymphocyte,Non Hodgkin Lymphoma,DLBCL,,-4.08313599757139,-8.961828686398329,,,-8.620600836373006,,,0.5045464776191684,,,,-0.9711410381565708,,,,,1.7046768228384643,,5.132565648889856,,,,,0.5375173241528661,,-5.126118599054601,-0.08496424689338053,,,-1.1961077742464798,,,-7.742715388204247,,,3.1432342647596467,,,,3.2450914350525566,,3.86327018481247,,,-1.0726522310106916,-5.926573641288698,-3.1661672697799266,-8.603502251560071,,,3.227080569379261,1.7405307287452,,3.228672560832507,,,,,,,,-3.8097055372777446,-1.1288996859122782,,-0.31457281395713266,,1.7906872500449509,-5.353583943492332,,1.6305282672693229,,4.307571796071747,0.7480436536767401,,,1.7322328729983407,2.7957595802688804,1.5644058759371582,,,,0.17213516697131606,,-1.705513464588559,,,2.00193556483192,,,3.09312980420924,,,,0.008618395933679853,-1.5965443348061201,-1.73910506925856,,,,,-7.781423702319253,,-3.343207364601433,,2.7747753347684516,,-5.2669195913157365,,,2.6958996829024406,0.8363174142996651,,,,-8.837308374397509,-1.5929510907928146,,0.13872270910771534,1.766768191443531,1.5401738932389148,,1.7855359468200167,0.474481172918966,,-0.8012327336167397,3.2202639138333087,-0.8153307914135779,,2.770931060902933,,,,,,,,,-0.2578607829553388,,2.146204453452472,,,,-8.250758151349965,2.3450577086809696,-2.0144611104429417,1.9677417254637977,,,,,,
ACH-000660,SUDHL5,Lymphocyte,Non Hodgkin Lymphoma,DLBCL,,-7.226035297743517,-9.3979213876654,,-3.0810930826637937,-9.686951102828203,,,-0.8707470580065252,,1.5442000890459282,,-4.319120746787507,0.97639819501571,,,,-0.1022520890673593,1.610722569583544,4.612341244088787,,,-3.6942156915226603,,-0.12553683172312888,1.898361061747108,-7.267175530491888,-2.1644354896575817,,,0.24757110173265776,3.906996104270045,-4.478177584232268,-8.805361698966976,,,2.5193469924246896,,-0.9367678538881382,0.17608621084684487,1.0430436190221264,,1.4447730237239418,,1.6912915235119188,-1.323749420968447,-5.367429659562919,-9.369804315737372,-8.902945120944151,,,2.7300565163820782,-0.15117982472004166,,3.252457806378805,-1.1236573843941609,-2.6024124370827635,,,,,,-7.441781293295789,-3.3317088012207514,,-1.1194170311198184,,1.5886600635556671,-6.821671045598756,,-1.8181120383535359,,4.415211579952521,-0.7345314941222452,,,-2.7581635294094777,3.23387618301425,-0.2907129066303319,,1.5833368058397217,,1.2137777301428578,,-0.4817927986760321,,0.18108321437818967,-0.6320754414035135,,,1.910190166396711,,1.196014606433082,,-7.869249965959238,-6.527536423809898,-7.7888595405298355,-6.8002481318754775,-1.8031549202492203,,,,,-3.81914504594866,,0.9988894048636566,0.3371570090391335,-6.383556572970724,,2.191656761895008,1.1595699887068072,-0.3344076793989671,,,,,-1.700924597056911,,-0.8488974006804746,-1.4280895792007062,-1.1304458985515606,,0.29689049406638257,-0.7439485191827321,,-2.917034296310764,2.2269468009716467,-3.228366498909645,1.933204337147144,1.6314822194552954,2.1674582575691184,,2.2248355382226648,,,0.2810899969865901,,,-0.09665957989609522,,1.2432295889839509,,-0.3897473039508309,,-8.226768898920238,3.2499328290434533,0.07213495936057478,1.770401547044984,,1.1807464216911592,,,,
ACH-000611,SUDHL6,Lymphocyte,Non Hodgkin Lymphoma,DLBCL,,-5.407125785610335,-9.041377600019926,,,-8.535378734639588,,-1.1050277896547709,0.5991481055497248,,,,-3.5237939681529875,0.4071437775872547,,,,0.8290872407394506,,4.452087326953699,,,,,-1.4594847038014631,2.8598042763196165,-5.464417802254313,-4.0507493206920095,,,0.29163439461304874,,-5.624622144876686,-7.988631804029089,,,2.839403753597546,,0.8580635721249051,,1.601709137141211,,4.7310534195223415,,,-0.0933379556068406,-5.5287982484194265,-3.889776359908109,-8.782470604831357,,,2.7235963996786565,0.013459481434796873,-8.481660867215028,3.079088571221681,-0.9088803917256568,,,2.4922022691127075,,,,-1.2921484194554165,-0.06230411432217115,2.003027209764477,-2.6903544908248795,,2.3259884851939785,-5.3512982313565685,0.686426891871442,-6.36782636681863,,5.287056807292021,1.2227915478977929,,,,3.1222206693665244,0.1274971375700578,,,,1.5797066931298775,,-0.19619575363870934,3.3121297697612206,0.10851679825226476,0.2432673601444521,3.236498598130181,,0.8313466050619838,,,,-1.1488515667324204,-1.3400989820223692,0.7449771421713661,,,,,-7.793980729205088,-8.216284575264725,-3.4239667539805265,,2.107331023275802,,-3.9256549905397256,,3.0913750541840246,2.0991187753991203,1.3920555968427162,,-0.3142424939380562,-1.2563125465818916,-7.9860836740634005,-2.0277551094180994,,-0.99707098003739,,-2.5530198271753246,,2.570639558292476,-0.4969036442230856,,-1.951477810544871,,-2.271834212131422,,3.0099393323307653,,,2.411312954531541,,,,,,0.03241189065094817,,,,,,-8.859689815761122,2.864434445917584,-2.9174704852387543,2.9526105973031767,,3.3192126319606827,,,,
ACH-000656,SUDHL8,Lymphocyte,Non Hodgkin Lymphoma,DLBCL,,-6.780674462986343,-5.38018578979968,2.0364933842731183,-2.9571471130557074,,,-2.9306579661900405,0.4390743478122672,,2.382569296346456,,-2.02535579883334,3.1417069418428287,,,,-1.2034382722394954,,6.493371126125558,,,,,,,,,,,-0.577333152020697,,,,,,3.027119843691734,,-0.06617567243927057,,,,3.3360641821914405,,1.8920507455450064,-1.3959219449369165,-5.745990977943957,-4.117429602459182,-7.012279660567281,,,,,,3.1245365566456864,,-2.4583649137723893,,,,,,-4.487182614136455,-1.4093124327855633,,,,,,,,,,-0.4984386597013603,,,0.08617065707778311,,3.2014538923057554,,,,,,,,,,,,,,,,-5.771662997812284,-3.3942648626322023,-4.172751839057373,,2.570947572555721,,,-4.027294146075837,,-1.6239916514295476,,4.217432819285425,,-4.0321160798118845,,,3.2154894441482837,,,,0.2231953550740784,-6.642931654967035,,,,0.5592510558421755,,,2.342510685211149,,,,,-1.4463560750782296,,,,,3.3134894735473384,,,,-2.496571018912736,,3.2482422389029537,,,,0.5132835521479602,,-3.8416107563550894,,,3.2197192259512595,,2.109863967416369,,,,
